Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1983","1983","t","42000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1984","1984","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1984","1984","t","42000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1985","1985","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1985","1985","t","43000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1986","1986","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1986","1986","t","44000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1987","1987","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1987","1987","t","45000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1988","1988","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1988","1988","t","45000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1989","1989","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1989","1989","t","45000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1990","1990","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1990","1990","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1991","1991","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1991","1991","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1992","1992","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1992","1992","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1993","1993","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1993","1993","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1994","1994","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1994","1994","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1995","1995","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1995","1995","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1996","1996","ha","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1996","1996","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1997","1997","ha","2500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1997","1997","100 g/ha","41320","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1997","1997","t","10330.1","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1998","1998","ha","5225","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1998","1998","100 g/ha","41327","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1998","1998","t","21593.85","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","1999","1999","ha","6247","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1999","1999","100 g/ha","41006","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","1999","1999","t","25617.58","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2000","2000","ha","7764","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2000","2000","100 g/ha","42383","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2000","2000","t","32905.57","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2001","2001","ha","6254","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2001","2001","100 g/ha","56912","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2001","2001","t","35593","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2002","2002","ha","13421","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2002","2002","100 g/ha","22098","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2002","2002","t","29658","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2003","2003","ha","9345","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2003","2003","100 g/ha","46628","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2003","2003","t","43574","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2004","2004","ha","12674","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2004","2004","100 g/ha","36104","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2004","2004","t","45758","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2005","2005","ha","10954","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2005","2005","100 g/ha","40444","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2005","2005","t","44302","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2006","2006","ha","11820","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2006","2006","100 g/ha","45937","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2006","2006","t","54298","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2007","2007","ha","13000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2007","2007","100 g/ha","43077","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2007","2007","t","56000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2008","2008","ha","12000","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2008","2008","100 g/ha","42372","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2008","2008","t","50847.65","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2009","2009","ha","12120","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2009","2009","100 g/ha","42616","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2009","2009","t","51650.72","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2010","2010","ha","14648","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2010","2010","100 g/ha","42686","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2010","2010","t","62525.81","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2011","2011","ha","10838","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2011","2011","100 g/ha","42827","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2011","2011","t","46415.59","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2012","2012","ha","2829","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2012","2012","100 g/ha","42968","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2012","2012","t","12155.61","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2013","2013","ha","5575","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2013","2013","100 g/ha","43109","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2013","2013","t","24033.27","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2014","2014","ha","14727","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2014","2014","100 g/ha","42763","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2014","2014","t","62978.65","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2015","2015","ha","27014","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2015","2015","100 g/ha","42792","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2015","2015","t","115599.33","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2016","2016","ha","37844","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2016","2016","100 g/ha","42788","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2016","2016","t","161924.68","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2017","2017","ha","45607","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2017","2017","100 g/ha","42778","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2017","2017","t","195100","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2018","2018","ha","46627","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2018","2018","100 g/ha","42790","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2018","2018","t","199514.38","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2019","2019","ha","49027","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2019","2019","100 g/ha","42783","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2019","2019","t","209751","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2020","2020","ha","48962","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","100 g/ha","42678","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2020","2020","t","208960","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2021","2021","ha","47999","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","100 g/ha","42710","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2021","2021","t","205000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","45741","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2022","2022","100 g/ha","42741","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","195500","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1961","1961","t","4914","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1962","1962","t","5587","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1963","1963","t","4200","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1964","1964","t","5400","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1965","1965","t","5000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1966","1966","t","4500","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1967","1967","t","7000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1968","1968","t","8100","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1969","1969","t","7600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1970","1970","t","9000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1971","1971","t","6800","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1972","1972","t","5770","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1973","1973","t","5740","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1974","1974","t","5000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1975","1975","t","5000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1976","1976","t","5000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1977","1977","t","5100","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1978","1978","t","5200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1979","1979","t","5300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1980","1980","t","5400","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1981","1981","t","5500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1982","1982","t","5500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1983","1983","t","5600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1984","1984","t","5600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1985","1985","t","5600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1986","1986","t","5700","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1987","1987","t","5800","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1988","1988","t","5000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1989","1989","t","4200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1990","1990","t","5000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1991","1991","t","3300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1992","1992","t","2666","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1993","1993","t","2838","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1994","1994","t","4100","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1995","1995","t","5700","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1996","1996","t","5000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1997","1997","t","4287","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1998","1998","t","5300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","1999","1999","t","5462","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2000","2000","t","5400","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2001","2001","t","4618","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2002","2002","t","4878","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2003","2003","t","5900","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2004","2004","t","7518","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2005","2005","t","8779","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2006","2006","t","6218","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2007","2007","t","6050","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2008","2008","t","6370","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2009","2009","t","6466","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2010","2010","t","6600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2011","2011","t","7000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2012","2012","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2013","2013","t","7400","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2014","2014","t","7563.92","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2015","2015","t","7200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2016","2016","t","7900","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2017","2017","t","8200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2018","2018","t","8400","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2019","2019","t","7563.92","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2020","2020","t","7563.92","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","01491.02","Palm kernels","2021","2021","t","7563.92","I","Imputed value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1961","1961","t","3700","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1962","1962","t","3800","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1963","1963","t","3900","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1964","1964","t","4000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1965","1965","t","4100","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1966","1966","t","4200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1967","1967","t","4300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1968","1968","t","4400","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1969","1969","t","4500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1970","1970","t","4600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1971","1971","t","4800","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1972","1972","t","4900","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1973","1973","t","4000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1974","1974","t","5300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1975","1975","t","5400","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1976","1976","t","4000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1977","1977","t","5700","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1978","1978","t","5800","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1979","1979","t","5900","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1980","1980","t","6000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1981","1981","t","6100","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1982","1982","t","6000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1983","1983","t","6000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1984","1984","t","6000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1985","1985","t","6000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1986","1986","t","6000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1987","1987","t","6000","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1988","1988","t","5200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1989","1989","t","4300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1990","1990","t","5200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1991","1991","t","3400","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1992","1992","t","3583","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1993","1993","t","3641","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1994","1994","t","4300","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1995","1995","t","5900","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1996","1996","t","5200","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1997","1997","t","5176","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1998","1998","t","5500","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","1999","1999","t","6140","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2000","2000","t","5600","E","Estimated value",""
"QCL","Crops and livestock products","686","Senegal","5510","Production","2165","Palm oil","2001","2001","t","7621","E","Estimated value",""
